50306,28,-1020,-32
50407,28,-1024,-28
50509,24,-1020,-28
50610,40,-992,-32
50711,32,-1012,-32
50813,32,-1024,-28
50914,24,-1016,-32
51016,24,-1016,-32
51117,28,-1036,-28
51218,32,-1024,-32
51320,36,-1008,-16
51421,32,-1000,-28
51523,20,-1012,-28
51625,20,-1024,-24
51726,16,-1016,-20
51828,28,-1004,-28
51929,28,-1024,-20
52031,28,-952,-36
52132,40,-1064,-32
52233,32,-1008,-28
52335,32,-1036,-32
52436,24,-1024,-32
52538,24,-1032,-40
52639,28,-1016,-32
52740,28,-1008,-28
52842,32,-1020,-28
52943,28,-1004,-28
53045,28,-980,-20
53146,28,-1048,-20
53248,24,-1020,-24
53349,24,-1012,-28
53450,28,-1012,-24
53552,32,-1004,-24
53653,24,-1012,-24
53755,32,-976,-40
53856,28,-1004,-32
53957,28,-1012,-28
54059,20,-1016,-28
54160,28,-1016,-28
54262,32,-1004,-28
54363,28,-1004,-28
54464,24,-1004,-24
54566,28,-996,-32
54667,28,-1004,-28
54769,24,-1012,-24
54870,20,-1008,-4
54971,28,-1016,-32
55073,28,-1020,-36
55174,32,-1016,-16
55276,28,-1008,-16
55377,32,-1012,-36
55478,28,-1012,-36
55578,12,-1004,-36
55680,28,-1012,-32
55781,36,-1008,-32
55883,24,-1016,-28
55984,28,-1008,-32
56086,32,-984,-28
56188,32,-1000,-28
56289,32,-1016,-20
56391,28,-1016,-20
56492,28,-1012,-24
56592,28,-1008,-24
56694,36,-1012,-28
56795,32,-1000,-32
56897,28,-1004,-28
56998,20,-1004,-28
57100,24,-1016,-32
57202,24,-1020,-28
57303,28,-1008,-28
57405,28,-1012,-32
57506,28,-1008,-28
